userId,productId,rating
14673edf-41cb-48f3-b371-f9856c0268e5,6,4
ae44378f-daf2-4abe-8d9b-3006ea82278e,5,1
1473b1b4-7b53-43ef-83db-4ae9cfc01de9,1,5
4abbb01d-1a62-4a17-853a-33492647572f,7,1
c5ce634f-4e2a-42ec-8e39-1abf26fc473f,8,3
5f111c8c-080f-4984-8271-f69bd91d2c7c,4,3
33951a63-098a-43ad-80ef-d669c6ff57ad,4,5
bf1c6c36-3209-4991-be12-eb67f7a49772,5,4
0b9319f6-b857-42aa-89df-9ebed2b8b342,2,2
fd5b81b6-ba8c-4f04-973a-a037a1faa17d,7,2
db350561-6652-470b-a1a8-393a9cbfcb31,1,1
a0ca7c4a-7f10-429c-8b5c-ff5d1dbd2a3e,3,3
a10da21c-e07c-492d-80f4-814d3621274d,2,2
ad41e33b-ce78-4944-9eb2-1e682e654c99,1,2
da9e9186-6419-416c-93e9-4a6c306b27a1,3,3
3eba94ee-8d9d-40d6-a92b-5d4975afcea2,2,2
965fa1ff-7479-4e71-a63f-bc0ac2f6f9fb,8,2
5551ab32-ccfa-4862-b070-53da13cdf25b,2,3
c2b03ddc-c734-485f-b1a2-b7faa7f54f24,3,4
65998224-304c-487e-b74e-5b0fd491ac6a,4,5
6d301c97-f982-4711-bfa8-25b164247f2c,1,2
ddde3b2d-5494-4404-b2da-552b11adeab3,1,4
74886263-48b4-4ec3-bb0c-5f968573fffe,6,5
0535d233-a8a8-4262-b8ab-4a30d6c04e25,2,4
b0304e32-8e6a-4663-81e8-dd085ea6a094,2,5
a54b516d-a7c8-43ab-bd86-7919ee65b9c1,6,4
75cd2b71-2cc5-464d-8ceb-c28c960dca09,8,2
2ebffa85-e921-47be-9c44-7778e90d630c,2,4
7522f1ce-b7cb-4cf8-90a6-aad523c41fae,3,1
5f5fa9de-f4f0-4273-83ae-e1a43b68b1c9,2,4
34b36a73-313f-45da-9cc5-c6437242f3f8,7,5
4d76e7f2-a7c7-48c3-89f4-cd1e6b5549fc,7,5
b8a0b331-7936-4e41-8c2a-b31a19e3185b,3,3
dc56ef20-80af-4fa6-b59f-97c8ff779e77,4,1
c61c644b-a433-4e68-9975-5b23e4fcfdf0,3,3
52468e2c-22a5-40eb-8aba-278cf9828c46,7,2
d438e5d0-6275-4aa7-80d9-951dcd626eaa,1,3
950bc6a2-27f9-4f2f-a70b-db6b47dc7a9e,5,1
f7862eb3-4a14-445a-8156-31fd184d7005,1,2
cff0ef0e-dbc8-48f4-887b-10f9195d2eb2,5,3
1a21c26a-2a6e-466d-8fe1-dc55e742813e,3,5
6c4a7fa8-30a7-4792-9e74-84a100844d05,2,3
232564f9-76cd-4fb4-9ea3-4b81bfbfe935,4,5
cae8ae2c-342d-4bff-99e0-fea638324977,2,3
0d6740a5-fd82-4f54-a30c-f740f06ab2f0,8,5
a54b516d-a7c8-43ab-bd86-7919ee65b9c1,5,4
91580238-3a39-40ed-9478-d0919794b722,5,1
8209b506-0173-4121-94e0-781b70454be3,2,1
7587c800-cae3-418b-8b44-4ef324aac515,3,3
7c0c73e3-47c9-492c-8825-c2f20681a20d,5,4
ac0ba32b-72da-4fe7-b056-61c9702fe357,4,2
f02fcaf3-1bfb-4760-898b-455a6a659c46,3,3
dd26665e-ebb9-4f36-92e2-52ef650c15a7,6,4
7587c800-cae3-418b-8b44-4ef324aac515,4,4
7359a754-4c16-4aa3-84be-e1a78ebd865e,6,3
40ea3e95-cafb-43d1-8bea-69b06d8695f1,8,5
40ea3e95-cafb-43d1-8bea-69b06d8695f1,2,3
dc56ef20-80af-4fa6-b59f-97c8ff779e77,1,1
dba448b1-3abd-4595-a13b-84747d435283,5,3
950bc6a2-27f9-4f2f-a70b-db6b47dc7a9e,2,5
0ee9fefc-f0e7-45e8-8d7c-b0859712a9b1,4,1
f507112d-c095-4469-b7fb-bc5316f4d88c,7,4
76bd6e26-a3ef-4c3d-ad34-ba063bf2723b,5,1
6bb4497a-933a-4c9c-b18e-53067839345c,4,1
527921c0-94cb-41a4-acd3-7d6c2eb62edc,4,4
46cdfda3-a14a-4078-b078-9a39869901b8,6,3
24ad2d03-ee28-49ef-a9f6-cd57510b71a4,5,5
9fe5ad6a-a461-432a-906a-dc42cff3c376,7,5
c8568f7f-27f2-492b-a728-9d0504bc298a,8,4
3ae2e443-728b-4705-86c9-71f2a1ea79ef,1,1
5f602ed3-afdf-4241-b859-d8ef2cd773e5,5,2
ec581489-012a-431d-ba72-c024febb3431,6,4
57923f56-03c5-4191-b421-3643cd4c440e,8,2
85d555c5-4a49-4ad4-a5b8-70200b667ccd,8,4
f1bd9dcc-a11a-4955-8332-d831cbeacf62,3,2
6d301c97-f982-4711-bfa8-25b164247f2c,7,4
e8a1e449-bda1-46c8-9e69-d63f4c2800d7,8,1
812cbb85-8970-42b7-95f0-c59278724dcf,6,1
606d1a86-bda3-4044-a124-e815e2f74d72,1,3
78e687b2-f0a7-45cc-96bf-85ab965afae7,2,1
f2988164-159d-4ce7-a792-588348621796,5,2
670165ce-eeb8-40d4-850e-e698939935a8,6,5
c5293ffa-e6a8-422c-860e-f9f364a9684a,5,1
368acaea-52cb-482e-a6d4-86348d61081c,3,2
3391c5cb-49aa-4054-a5d0-352342f0a431,6,3
5e5fa0ef-e149-41c5-8d7b-efff307c183a,8,4
cff0ef0e-dbc8-48f4-887b-10f9195d2eb2,3,2
52468e2c-22a5-40eb-8aba-278cf9828c46,4,2
8833b033-f522-4795-a22b-91ac9b3c0f2d,8,2
e943af72-0777-4bdd-ac90-09b7c7518c2a,6,3
30b0c8fb-dc7f-4cb5-93ca-7eb2e8825595,8,2
eb3edd84-748e-4a7d-ab44-2c64b24fa817,1,3
e5332626-0afe-4b39-bcbc-d5c53d4a3b7c,4,3
bb399f10-3c1b-43bf-b08a-5d929dd83dff,5,2
e73fc1a3-bcfd-4ccb-a3b5-47a2b3f5130d,7,5
d4a24be6-6865-423e-b2d7-e2457e6435db,4,2
ee72719a-0315-4700-9da1-10621c382730,7,5
94091979-2c32-46ac-a662-30b6614604ae,6,1
d60ebd81-d533-4019-ba44-2fa47b710e5f,2,3
980ff33c-c03c-433c-a4b6-9cd92769bd06,8,2
3a2f5b8a-04af-43a4-8691-f204582209a1,3,5
76bd6e26-a3ef-4c3d-ad34-ba063bf2723b,1,2
fd5b81b6-ba8c-4f04-973a-a037a1faa17d,7,4
6259764a-64f8-49c0-a0e2-774d8b7c3291,2,1
3a2f5b8a-04af-43a4-8691-f204582209a1,6,1
b2b71afe-2dbd-470b-97df-ceaf65f4f646,4,3
7117a310-631b-4f03-b27e-f5f635c4993c,6,2
40ea3e95-cafb-43d1-8bea-69b06d8695f1,6,5
e1038f88-632f-4d94-84c5-074136857488,6,2
4360e285-b926-4d65-bb3b-fffb6e92805e,5,5
dba448b1-3abd-4595-a13b-84747d435283,5,3
befbeab7-c2c9-45c4-9da4-174971e7c42c,6,1
53776362-0a67-43fc-89a2-f83745a4cd08,8,1
0535d233-a8a8-4262-b8ab-4a30d6c04e25,7,1
cd2bd085-f73d-4dbb-a9a9-1a9b7cac5347,4,3
557c1227-c741-4207-8196-a608cfb8b1fb,2,1
78c6184e-c6d2-429d-80f3-9f0606c918f5,5,1
4ebd0de8-7f9c-4b5a-aabc-8c5896ba6d8d,6,3
1e5d1a8d-3c94-490d-b042-0038e32e5a48,1,2
2bcf3840-1ec6-4ed5-b645-47af1bd5aace,2,2
670165ce-eeb8-40d4-850e-e698939935a8,2,4
6bb4497a-933a-4c9c-b18e-53067839345c,4,1
fec1f1f2-a145-40a3-b070-65f3a9b68c38,1,5
6b902e38-da9d-422f-9012-20969a541b55,8,2
b170b3f5-9f02-4a57-8546-a6d4579f07f1,7,2
fdbcea21-a8ab-4e07-ba64-48effa7caa14,3,2
79131885-70ce-44ea-93e4-5b1abee3a03f,6,4
14ec90b4-1b2a-4307-bcba-4ea815154074,2,4
98db80a9-a6f8-47eb-8dd7-33af642cf63c,7,1
6d256123-c9ec-4734-96e1-0d951f518425,1,3
78b70da9-504a-496b-9589-b094670a7fa6,7,1
d3b2bcb7-1325-49ce-9e7d-900a5c0bf7b3,6,3
8dee702a-b8a0-4c3e-877e-661d29f2f956,6,4
299e42fc-1a77-4ec1-955f-98cc52def2ad,7,1
fcbc2a3d-1794-4393-ad8f-bfd5c0aafa84,6,2
75554ce3-d309-4a2e-a7ce-6dac2a03b401,1,4
822ea109-c81c-4f4c-875f-f08fbb085999,1,1
1e65e76b-cd6e-47d3-a077-b252234056f5,7,4
ead49453-8632-44fe-befc-4bbf5357c1a8,5,2
215ec9d3-c849-42c1-ad5f-d000fe06743f,2,5
5bc98ff3-c916-413f-9feb-1ed2f25340ee,2,3
be974a0e-44b5-414b-a28b-2587cc78b9ba,1,5
cae8ae2c-342d-4bff-99e0-fea638324977,7,2
46cdfda3-a14a-4078-b078-9a39869901b8,2,3
42ccf585-dd0c-46c3-a0ba-b2cb87d8db0d,4,3
3ecf9cdb-68a5-4905-9c39-03188adab3a0,6,2
57923f56-03c5-4191-b421-3643cd4c440e,7,1
bdf86742-eafd-44dd-a653-b94c29b1cb24,3,3
75630d5c-9fe9-46bc-95cf-6733795df118,4,5
b786b4bb-29f3-4cdd-ba9a-d1c24a8a4475,4,4
6a9e05e0-6ecb-44f6-9fbd-875485ae17f1,6,2
20a79730-685f-4bc0-b157-97a6159a3e4a,2,3
ac0ba32b-72da-4fe7-b056-61c9702fe357,8,3
f2d007a4-a98f-404e-94f6-13d2d8daf146,1,4
bb6876ea-0de4-4440-9c1f-e7a3a64d2379,1,5
d0dc011b-3642-46c1-b87c-b404287938a7,3,3
b1860147-5f7f-46eb-be58-4c2827bd9ca0,2,3
0e421a50-2a09-47a6-a911-dd9fb4262d05,7,1
1ec5720d-3cd2-4331-8459-74466690eced,1,4
0d0fa739-0bc2-49d2-b39c-f6ab2bc325c7,4,4
131e9dbb-b3c7-44da-b0d3-c69509feac95,8,2
4afdea9a-e65a-4d19-8f06-0bc7ed893664,8,4
3b638ed2-70e5-4813-802d-8460fa5e8c78,3,4
02cb4cb9-9f1f-4f96-95d5-55603612e0c4,4,5
57923f56-03c5-4191-b421-3643cd4c440e,5,4
cff0ef0e-dbc8-48f4-887b-10f9195d2eb2,1,4
ad5aacb1-1258-4141-a048-222168d86665,7,3
f02fcaf3-1bfb-4760-898b-455a6a659c46,2,2
da6993c4-7f28-461c-8cda-818fa8d0f111,7,4
78b70da9-504a-496b-9589-b094670a7fa6,8,2
136aacbe-3dfe-470d-b73c-88241d4c1a2b,8,5
d1ab6654-efe9-40bb-8a71-b6ad526dd553,1,4
5f111c8c-080f-4984-8271-f69bd91d2c7c,7,2
78e687b2-f0a7-45cc-96bf-85ab965afae7,7,4
d094d9ed-1ad2-42bd-bba5-c6705d2bcd36,3,4
2775e2d5-a0ee-4567-b1c6-6814619c192b,8,5
f9ea8cbf-8eec-4726-92ec-4177681e4ac0,1,4
f7deea27-815c-4e4f-9bfd-c2648fd9f482,8,5
522b2720-02d3-4491-b7b2-7ca20c2e98e5,8,3
86ce6dbe-84ed-4d7a-8242-ec133a16f6aa,2,3
cd826b56-a233-4da4-99e0-1d3c133d9f1e,1,1
227fc989-90e4-439f-887a-ebff68e3abcd,1,5
d1ab6654-efe9-40bb-8a71-b6ad526dd553,8,1
d1ab6654-efe9-40bb-8a71-b6ad526dd553,8,2
b5621382-d382-45c4-a79e-66a8f3c25e69,6,2
5a57fb79-5712-4c77-b4dd-4c080a1957f4,3,5
cd9fac8c-3481-4c9a-b49a-12daa08409d6,1,3
75cd2b71-2cc5-464d-8ceb-c28c960dca09,5,5
502e2c6e-6ede-4ac0-8f59-c4f537c4f4e4,6,5
dea3bf90-be95-4060-9d61-6d341a678869,5,1
26b9b6c9-8b69-4d1a-8597-56d5b5fdb4f5,1,2
4ac8fdca-2ea2-4194-954e-3c205d45129d,6,4
cff0ef0e-dbc8-48f4-887b-10f9195d2eb2,7,2
5d1a7669-f1e6-494b-a6aa-b3e534726a38,3,4
d4a24be6-6865-423e-b2d7-e2457e6435db,7,1
bf1c6c36-3209-4991-be12-eb67f7a49772,4,1
5747dff7-1e11-44cf-84b8-b8f15ff87bc1,8,4
e3635e2e-74b1-43b7-a140-cb3568981830,5,5
e943af72-0777-4bdd-ac90-09b7c7518c2a,3,1
3197655f-d60f-4932-8dd2-479ea7cc301e,4,2
dee22f31-1f0a-44e0-98eb-f77b71522655,3,1
f239dfa2-c1a9-456c-b1d1-53c35c9a2c45,4,2
a94c7d96-4334-46ef-95b2-6cf03fa32b22,3,2
714f5c85-b730-46f1-b3d5-254dbd246df7,7,5
7eccb3c5-c3c1-4b35-8d07-10663df019d8,4,1
1638d862-b0ac-44dc-8daf-2bc9885f0f97,4,5
9a882d03-15f1-4eb7-91ed-ec020a43d1ed,8,1
d38efe4c-6376-4c49-abd7-05615e596927,3,2
12eeb7f3-961a-4896-a476-6016f69fadf3,2,2
0d0f869c-e883-4eba-abd7-19e2f32c5df2,7,5
09792140-ae83-4355-ba2b-ca4f2d3ae1ff,5,1
14df3718-675b-4c94-a124-358292489803,6,4
bb059108-d9f7-4568-993f-4c83d41277cf,2,5
17162a4f-13a1-46c3-8709-c44c5535c58f,2,1
c5a1e07f-8740-4432-bd3d-1ddb2fbafe4d,4,2
f55057f9-dca0-495e-bd23-079856854556,1,2
f2d007a4-a98f-404e-94f6-13d2d8daf146,1,4
813ace58-438d-4f1e-9460-a4c8c6bf65a2,8,3
9c0d379e-7d6f-4de5-9008-2a9093565420,8,1
701fe40b-7627-4bd2-bece-e4c45cdd4274,3,2
59274e34-58e0-48ba-8d40-2bc36c2d42cd,3,2
2bcf3840-1ec6-4ed5-b645-47af1bd5aace,2,3
7117a310-631b-4f03-b27e-f5f635c4993c,6,3
a7fdd847-ebcc-4bca-9149-78d6159a612a,2,4
def69d73-412a-471b-9611-a0bb14707e74,4,1
1e5d1a8d-3c94-490d-b042-0038e32e5a48,1,2
919a0c51-12cf-4014-a85f-60f98c5052d7,7,5
ae851e1d-b980-46fc-9ac5-23ba947a1905,7,4
57923f56-03c5-4191-b421-3643cd4c440e,7,5
d1ab6654-efe9-40bb-8a71-b6ad526dd553,8,1
3b638ed2-70e5-4813-802d-8460fa5e8c78,7,5
52468e2c-22a5-40eb-8aba-278cf9828c46,6,5
34b36a73-313f-45da-9cc5-c6437242f3f8,3,2
1c6c1e31-98d6-4cda-8551-4a27738c8cf9,5,2
e8fdb110-0d24-4479-b1d1-628c4b8f14aa,2,5
2d455edc-9024-46e2-83bc-a164b26cae93,3,5
9eab5f38-feea-4456-a9b1-f5be4187cf36,2,2
04349f71-45fa-4262-8415-c9c8ba45b895,5,4
22e65ff5-55b1-46f0-911f-463a3d303382,1,5
b302fe5f-ba36-466e-b011-c2149aa6ca8b,4,3
cf9e412c-39d0-4516-abdd-11b9b93aa043,6,5
3e7587be-d554-49ba-8ffd-9f58e720ea28,5,3
a895f401-366a-4151-ac10-88ccdb324361,2,1
ed5902a3-3486-4b91-82ce-be5890fe8ce6,4,2
17162a4f-13a1-46c3-8709-c44c5535c58f,5,5
cd2bd085-f73d-4dbb-a9a9-1a9b7cac5347,4,5
bc580663-7742-44b6-a4ad-aebae505ce45,6,3
f90408c7-7256-4f1d-9f62-a7d637d87331,2,2
bb17cd64-20bb-4ebb-855c-bf9089a134f1,4,4
49b4454f-4780-49af-b201-e3e96c19610a,1,5
dc367d7e-795b-4178-a3ef-0bc87f967813,8,3
837480f4-6342-4695-b5f6-15dd6a7ba30b,4,1
521f14ee-6431-4f22-bafb-44f4f885608a,2,2
82fbfb43-a3d9-478e-9d4a-7495245de388,2,1
d2dfc993-0547-4aa6-ae25-182a1b287703,4,5
3dc23e04-0d73-4189-9e56-e35261b1e660,6,4
4be03c30-12e2-4603-b040-53aed32f1212,8,3
0985c89f-ae92-4660-adc2-f06b907bc993,2,3
9fa205c4-58af-4e4a-919d-3f55c9839103,6,2
b6f9a779-412c-4f21-8073-13381bf31490,7,3
c17dfd17-d741-49c8-8353-5915117b8598,1,2
d38efe4c-6376-4c49-abd7-05615e596927,5,5
65d09708-6e4c-48c4-b356-34c9b27a6aed,6,2
e9053313-ce82-41b4-92fc-82fb6c5a7173,4,2
4ebd0de8-7f9c-4b5a-aabc-8c5896ba6d8d,2,1
5549dfd6-f45c-4fec-8889-035b4875a1f8,1,1
65998224-304c-487e-b74e-5b0fd491ac6a,1,5
32d498c9-f1ee-44f3-b5b3-b609c5ed0ab3,1,2
bcc95c8d-e448-4101-adb4-ab441932fb01,1,4
748cdeed-45b9-4669-a604-7422b624bfc9,8,4
1638d862-b0ac-44dc-8daf-2bc9885f0f97,8,2
14307f80-2ff0-4ccf-9ac8-73768a43edb2,1,3
be20dc27-c656-413f-b783-7bd3cc3b6337,6,1
53776362-0a67-43fc-89a2-f83745a4cd08,4,2
0535d233-a8a8-4262-b8ab-4a30d6c04e25,3,2
980ff33c-c03c-433c-a4b6-9cd92769bd06,4,1
1a2dbdbc-24c6-4111-a5fe-c32216f87b7f,6,5
ac0ba32b-72da-4fe7-b056-61c9702fe357,2,3
14673edf-41cb-48f3-b371-f9856c0268e5,4,4
2b35f9d4-1a47-4470-9607-f8ea3fe745c4,4,1
f1c4b801-09b2-4fcc-96a7-b111e6c66cf2,6,3
da9e9186-6419-416c-93e9-4a6c306b27a1,6,5
91580238-3a39-40ed-9478-d0919794b722,1,3
0535d233-a8a8-4262-b8ab-4a30d6c04e25,4,1
f02fcaf3-1bfb-4760-898b-455a6a659c46,6,1
0bb8ba07-2527-4e64-b6f1-251368ee790d,5,3
f7862eb3-4a14-445a-8156-31fd184d7005,7,2
e73fc1a3-bcfd-4ccb-a3b5-47a2b3f5130d,5,5
7bdf5639-725a-4828-b6c3-5b5cc736cc13,1,4
e9053313-ce82-41b4-92fc-82fb6c5a7173,3,2
9146bcbf-06f9-49ba-ad37-adb7d4da1bd8,8,2
f133352a-c208-4184-893c-d94f77832364,7,2
4be03c30-12e2-4603-b040-53aed32f1212,4,3
95519599-4d5c-40f1-9b2c-beb8878c1b20,5,5
ab041485-03cb-4dbe-9583-c70a66accc18,8,3
1afff7c2-4a95-4d58-b115-9fda4f35e863,6,3
383bb5ab-8371-47e1-9948-29cd8b1f9ded,8,2
59e0a091-7dfe-4736-8278-137754372aee,3,4
3b2af6d5-54be-4298-ab03-c57bbb5c2746,2,1
8dee702a-b8a0-4c3e-877e-661d29f2f956,1,3
65998224-304c-487e-b74e-5b0fd491ac6a,1,5
9c0d379e-7d6f-4de5-9008-2a9093565420,1,3
1b273b83-b990-4bcd-924b-a9dbdd6e673f,1,1
467449a8-72b2-43c1-a43d-7b32dfd4c820,5,3
e61ac59c-8a9e-48c8-8285-304015e8d500,1,4
da9e9186-6419-416c-93e9-4a6c306b27a1,3,2
b6f9a779-412c-4f21-8073-13381bf31490,5,3
9c24bc24-67d0-4e47-b72b-de15b63b090d,2,1
facc8f90-ad8f-4997-ab98-e7cb370648f1,1,5
49def278-c966-4fcb-b752-78cc37f4efc4,5,3
ca07f546-0bc7-41e2-8ec6-8bbc304b45c2,2,2
4ac8fdca-2ea2-4194-954e-3c205d45129d,7,3
14f8d984-5ee0-409f-9a00-ad5f29dd0a90,4,4
0b0f4258-695a-4a3b-9b40-b0a8fd166995,3,3
778e96ad-82f2-4912-920f-e8c87645a06d,7,5
0bb8ba07-2527-4e64-b6f1-251368ee790d,3,3
d4a24be6-6865-423e-b2d7-e2457e6435db,8,5
92bf8fd9-dba9-41aa-88c8-f83088a1cba3,8,3
117b5761-bbc6-4a83-be07-5bc58718b81f,2,3
350e89e0-310e-418e-85b2-0c2bdc89d77f,3,2
14df3718-675b-4c94-a124-358292489803,5,2
ca33e48c-a56f-466e-b4f2-9d28cc52374f,4,4
accbb2e3-6ff5-4b57-b916-db30e0a886ce,7,1
2527bed5-8eca-4f3c-abf0-2da346449e62,1,5
52e02583-ecb4-41c0-9179-e54102aa8e44,3,5
227fc989-90e4-439f-887a-ebff68e3abcd,8,4
215ec9d3-c849-42c1-ad5f-d000fe06743f,7,5
6a9e05e0-6ecb-44f6-9fbd-875485ae17f1,5,3
73ac3f88-9c1d-4eb4-a66b-d6ba863d40a0,3,3
91a797b9-de46-46c2-a372-7a08c44783ec,8,5
379b3e0e-f8df-4258-82e7-63c2556fd46e,8,5
04349f71-45fa-4262-8415-c9c8ba45b895,4,3
3ecf9cdb-68a5-4905-9c39-03188adab3a0,1,2
30b0c8fb-dc7f-4cb5-93ca-7eb2e8825595,3,4
74536f68-b61c-4e73-a55d-49c71386b15b,1,5
7f755b48-f7cd-4218-82f9-bf24b526731a,5,3
c277cf98-752a-404a-bc5b-d76c73e2b985,4,3
f7825bda-3cab-474d-b209-0b04dbbaf0d5,2,3
3315aaad-4075-4843-ae7a-fb90546368e3,8,4
8b78d283-7b22-4943-875a-4fd887f0df4a,1,1
76867724-1b40-4e2d-922a-832e6ba0bd87,6,3
3197655f-d60f-4932-8dd2-479ea7cc301e,6,2
6bf661e6-43ea-4569-9f32-67d35f76e335,1,5
bcc95c8d-e448-4101-adb4-ab441932fb01,6,4
117b5761-bbc6-4a83-be07-5bc58718b81f,3,1
6bf661e6-43ea-4569-9f32-67d35f76e335,1,5
59274e34-58e0-48ba-8d40-2bc36c2d42cd,5,3
98db80a9-a6f8-47eb-8dd7-33af642cf63c,2,5
5549dfd6-f45c-4fec-8889-035b4875a1f8,8,4
09792140-ae83-4355-ba2b-ca4f2d3ae1ff,6,5
ea4e9e41-de3c-4b8f-8dfd-bfed47a8e7e8,5,3
a8085580-7cec-4c18-8008-8243de438ed4,2,5
3dc23e04-0d73-4189-9e56-e35261b1e660,7,3
0b7eda3b-3995-47d3-9ef6-44abde7b6c8b,4,4
ae670d11-4d89-417c-8229-f8abbc705ede,4,2
705511dc-7267-496e-869f-2fc3c619b3f0,3,1
8dee702a-b8a0-4c3e-877e-661d29f2f956,3,4
52e02583-ecb4-41c0-9179-e54102aa8e44,3,2
292b2d0b-9c05-4de8-8156-8c3136a721c2,4,3
5f111c8c-080f-4984-8271-f69bd91d2c7c,4,5
812cbb85-8970-42b7-95f0-c59278724dcf,1,4
0bed7b45-dc4a-4c76-8cb2-0e54429d81fe,5,3
d147a098-bfde-40d4-9488-5ae9911875dd,4,2
be974a0e-44b5-414b-a28b-2587cc78b9ba,5,2
5d0fddaf-6289-4103-98df-49e33edb022e,4,5
c5ca0a5d-6cf8-4728-9225-1d0ee8af00c6,6,2
2d609413-6e29-4d46-81b7-39936fd9e380,1,3
5e5fa0ef-e149-41c5-8d7b-efff307c183a,7,3
9cd85cae-b316-4fa8-bb41-852e1d83b67a,5,3
0d0fa739-0bc2-49d2-b39c-f6ab2bc325c7,3,5
a10da21c-e07c-492d-80f4-814d3621274d,8,4
49def278-c966-4fcb-b752-78cc37f4efc4,8,4
be9a33c0-2daa-40bd-b638-b9d2f69512f3,8,3
bf01a388-949c-4f95-895d-7684b5cab6a5,6,5
0fe57a41-c44c-49c7-b68e-1350c5146b37,4,4
cc73f1c9-9c0e-46bb-a498-93ad5367d884,8,5
b0304e32-8e6a-4663-81e8-dd085ea6a094,2,4
467449a8-72b2-43c1-a43d-7b32dfd4c820,2,2
d431dd90-3250-46ca-818a-63cba036f2e7,4,4
cd826b56-a233-4da4-99e0-1d3c133d9f1e,8,4
